time_tick,acc_X_value,acc_Y_value,acc_Z_value
17.391458,0.332806,-0.137672,-9.460577
17.425552,0.224764,-0.269956,-9.796376
17.459096,-0.202766,-0.153683,-9.894990
17.491853,-0.122558,-0.249904,-9.837378
17.524835,-0.036363,-0.241973,-9.963227
17.558816,-0.026188,-0.338193,-9.930156
17.592273,-0.203814,-0.272949,-10.049871
17.625444,-0.205011,-0.308414,-9.998393
17.658785,-0.242571,-0.290307,-9.905166
17.692138,0.168498,-0.284771,-9.968166
17.725453,0.495019,-0.332207,-9.740259
17.758980,0.315747,-0.272649,-9.545275
17.791614,-0.025739,-0.244666,-9.802212
17.825506,0.073475,-0.149493,-9.674865
17.858852,0.254094,-0.191393,-9.594358
17.891942,0.093976,-0.322630,-9.665588
17.925554,-0.090085,-0.282376,-9.772283
17.958031,-0.272051,-0.219526,-9.910852
17.991755,-0.201120,-0.249156,-9.970560
18.025625,0.392214,-0.234042,-9.862518
18.058575,0.318889,-0.089187,-9.873142
18.091765,0.356898,-0.204861,-9.890950
18.125542,-0.178225,-0.048335,-9.840071
18.158063,0.070931,0.019454,-9.843513
18.192266,0.141862,-0.044594,-9.816428
18.224612,-0.137821,-0.077515,-9.901874
18.258807,-0.148296,-0.002694,-9.773630
18.292207,0.212194,-0.118218,-9.695217
18.325492,-0.098914,-0.004489,-9.664839
18.358856,0.064795,-0.196481,-9.509660
18.392058,0.218928,-0.089187,-9.566524
18.425558,0.209051,0.143059,-9.685490
18.458954,0.318739,-0.005238,-9.712127
18.492180,0.293151,0.042050,-9.759713
18.525498,-0.007482,0.015713,-9.970859
18.558960,-0.159070,0.089337,-10.014256
18.592173,-0.244068,-0.060306,-10.067379
18.625500,-0.215336,-0.081106,-10.180060
18.657891,-0.231198,-0.193937,-10.067229
18.691842,-0.070482,0.007033,-9.892297
18.725546,-0.056565,-0.007632,-9.729934
18.758795,-0.024392,-0.060905,-9.623239
18.792133,-0.348219,0.040404,-9.526719
18.825447,-0.249604,-0.063149,-9.386354
18.858839,-0.071380,-0.079909,-9.453693
18.892159,-0.062251,-0.082603,-9.373933
18.925485,-0.087840,-0.151738,-9.439477
18.958880,0.005088,-0.100859,-9.574754
18.991209,-0.113280,-0.047886,-9.750136
19.025501,-0.040703,-0.187054,-9.785601
19.058967,-0.231498,-0.046689,-9.982681
19.092180,-0.259331,-0.101308,-10.081745
19.125559,-0.178075,-0.196780,-10.193528
19.158947,0.018556,-0.224913,-10.270893
19.192086,-0.131835,-0.064795,-10.157314
19.225143,-0.249305,-0.291205,-10.217171
19.258955,-0.175382,-0.322780,-9.874489
19.292579,-0.067190,-0.254992,-9.627129
19.325017,0.134080,-0.271901,-9.665588
19.358950,-0.150690,-0.269208,-9.567123
19.393319,-0.044893,-0.286417,-9.529412
19.424975,0.126897,-0.263821,-9.383511
19.458878,0.016311,-0.433067,-9.568469
19.492174,-0.247958,-0.192291,-10.132174
