"","time_tick","acc_X_value","acc_Y_value","acc_Z_value","train","color"
"18576",285.964585,0.581961,-1.248022,-9.851743,"F","orange"
"18577",285.997954,0.625059,-1.246975,-9.738763,"F","orange"
"18578",286.031221,0.575676,-1.197892,-9.826005,"F","orange"
"18579",286.06476,0.665013,-1.198041,-9.851594,"F","orange"
"18580",286.097928,0.726816,-1.413827,-9.728438,"F","orange"
"18581",286.131281,0.6704,-1.136239,-9.667084,"F","orange"
"18582",286.164657,0.623263,-1.224229,-9.733525,"F","orange"
"18583",286.19792,0.608149,-1.270918,-9.75253,"F","orange"
"18584",286.231297,0.564902,-1.318055,-9.676811,"F","orange"
"18585",286.264621,0.576874,-1.235303,-9.596004,"F","orange"
"18586",286.298062,0.600517,-1.509897,-9.874639,"F","orange"
"18587",286.331253,0.644961,-1.552695,-9.659303,"F","orange"
"18588",286.365607,0.717388,-1.550002,-9.874339,"F","orange"
"18589",286.397949,0.613835,-1.43762,-9.727091,"F","orange"
"18590",286.431296,0.541259,-1.531895,-9.885862,"F","orange"
"18591",286.464621,0.57014,-1.590705,-9.838575,"F","orange"
"18592",286.497911,0.542905,-1.544315,-9.814782,"F","orange"
"18593",286.531264,0.462397,-1.464256,-9.971458,"F","orange"
"18594",286.564607,0.371264,-1.749326,-9.960983,"F","orange"
"18595",286.598004,0.628949,-1.622279,-9.913247,"F","orange"
"18596",286.631283,0.642567,-1.491342,-9.976995,"F","orange"
"18597",286.664692,0.595729,-1.486852,-10.041191,"F","orange"
"18598",286.697931,0.604707,-1.494933,-9.805055,"F","orange"
"18599",286.731297,0.563705,-1.384197,-9.672471,"F","orange"
"18600",286.764639,0.501603,-1.39123,-9.813884,"F","orange"
"18601",286.797956,0.500556,-1.454081,-9.901126,"F","orange"
"18602",286.831314,0.53243,-1.464107,-9.657656,"F","orange"
"18603",286.864574,0.484245,-1.314763,-9.58493,"F","orange"
"18604",286.897942,0.529287,-1.365941,-9.69387,"F","orange"
"18605",286.931281,0.612638,-1.389584,-9.496042,"F","orange"
"18606",286.964598,0.63703,-1.318055,-9.657357,"F","orange"
"18607",286.997945,0.561909,-1.379409,-9.776323,"F","orange"
"18608",287.03137,0.603809,-1.407093,-9.51385,"F","orange"
"18609",287.064703,0.702574,-1.38285,-9.658405,"F","orange"
"18610",287.097936,0.581961,-1.385544,-9.73981,"F","orange"
"18611",287.131644,0.551135,-1.354718,-9.780064,"F","orange"
"18612",287.164611,0.53647,-1.334067,-9.794879,"F","orange"
"18613",287.198038,0.562957,-1.338706,-9.891848,"F","orange"
"18614",287.231306,0.597824,-1.316858,-9.887059,"F","orange"
"18615",287.264763,0.558767,-1.379259,-9.729934,"F","orange"
"18616",287.297921,0.522104,-1.360404,-9.889603,"F","orange"
"18617",287.33127,0.453268,-1.30743,-9.795178,"F","orange"
"18618",287.364616,0.555774,-1.230813,-9.750585,"F","orange"
"18619",287.397953,0.442195,-1.220488,-9.722602,"F","orange"
"18620",287.431278,0.491128,-1.305635,-9.861919,"F","orange"
"18621",287.464644,0.454915,-1.336012,-9.717813,"F","orange"
"18622",287.497898,0.477361,-1.365193,-9.751333,"F","orange"
"18623",287.531291,0.521955,-1.377463,-9.676512,"F","orange"
"18624",287.564578,0.53647,-1.47099,-9.7651,"F","orange"
"18625",287.597959,0.58271,-1.51289,-9.678008,"F","orange"
"18626",287.631271,0.404485,-1.410684,-9.618749,"F","orange"
"18627",287.664513,0.541109,-1.536683,-9.733226,"F","orange"
"18628",287.697961,0.482599,-1.47952,-9.709283,"F","orange"
"18629",287.736031,0.449228,-1.329578,-9.478684,"F","orange"
"18630",287.764596,0.517316,-1.265081,-9.687735,"F","orange"
"18631",287.797962,0.556372,-1.291718,-9.630721,"F","orange"
"18632",287.831242,0.514921,-1.281393,-9.548417,"F","orange"
"18633",287.864616,0.483197,-1.149407,-9.475691,"F","orange"
"18634",287.897909,0.5028,-1.172004,-9.697462,"F","orange"
"18635",287.931792,0.513874,-1.171704,-9.653167,"F","orange"
"18636",287.964722,0.488884,-1.16512,-9.456985,"F","orange"
"18637",287.998396,0.437706,-1.114541,-9.865511,"F","orange"
"18638",288.03128,0.459105,-1.280794,-9.760162,"F","orange"
"18639",288.064651,0.551883,-1.260742,-9.559042,"F","orange"
"18640",288.098043,0.431271,-1.294711,-9.642094,"F","orange"
"18641",288.131296,0.490979,-1.385095,-9.634462,"F","orange"
"18642",288.164653,0.51986,-1.503014,-9.783057,"F","orange"
"18643",288.19788,0.449228,-1.605519,-9.858328,"F","orange"
"18644",288.231322,0.449677,-1.506007,-10.025928,"F","orange"
"18645",288.264771,0.472423,-1.571999,-9.923422,"F","orange"
"18646",288.297944,0.457458,-1.759502,-9.874339,"F","orange"
"18647",288.331368,0.529287,-1.759651,-9.760162,"F","orange"
"18648",288.364647,0.302428,-1.937128,-9.889603,"F","orange"
"18649",288.397943,0.499209,-1.734511,-9.789342,"F","orange"
"18650",288.431324,0.450725,-1.665077,-9.850846,"F","orange"
"18651",288.464578,0.481701,-1.687524,-10.066032,"F","orange"
"18652",288.497948,0.341485,-1.670764,-10.047925,"F","orange"
"18653",288.531277,0.369768,-1.57993,-9.86566,"F","orange"
"18654",288.564674,0.482748,-1.484608,-9.800266,"F","orange"
"18655",288.598022,0.416905,-1.403501,-9.628177,"F","orange"
"18656",288.631247,0.383385,-1.330924,-9.49275,"F","orange"
"18657",288.664625,0.436957,-1.397366,-9.510258,"F","orange"
"18658",288.697954,0.410171,-1.352323,-9.670975,"F","orange"
"18659",288.731246,0.428428,-1.472487,-9.548567,"F","orange"
"18660",288.764907,0.463743,-1.318205,-9.365404,"F","orange"
"18661",288.800782,0.491128,-1.126961,-9.761958,"F","orange"
"18662",288.831255,0.646906,-1.134593,-9.99151,"F","orange"
"18663",288.864627,0.733101,-1.227521,-9.55545,"F","orange"
"18664",288.897923,0.53228,-1.213604,-9.695067,"F","orange"
"18665",288.931421,0.492176,-1.234405,-10.047476,"F","orange"
"18666",288.964601,0.677434,-1.243683,-9.701203,"F","orange"
"18667",288.99795,0.515071,-1.227371,-9.43409,"F","orange"
"18668",289.03129,0.430373,-1.186818,-10.105687,"F","orange"
"18669",289.064608,0.508187,-1.298003,-9.994952,"F","orange"
"18670",289.097989,0.501753,-1.215849,-9.669029,"F","orange"
"18671",289.131601,0.560562,-1.361452,-9.699257,"F","orange"
"18672",289.164631,0.458356,-1.241588,-9.887807,"F","orange"
"18673",289.197918,0.446086,-1.392727,-9.670227,"F","orange"
"18674",289.231331,0.495468,-1.196246,-9.801164,"F","orange"
"18675",289.264682,0.458805,-1.434627,-9.97071,"F","orange"
"18676",289.29796,0.410022,-1.445701,-9.535697,"F","orange"
"18677",289.33128,0.435162,-1.568557,-9.635809,"F","orange"
"18678",289.364622,0.388772,-1.503612,-9.650623,"F","orange"
"18679",289.397981,0.392813,-1.586066,-9.650623,"F","orange"
"18680",289.431297,0.386827,-1.57589,-9.857729,"F","orange"
"18681",289.464862,0.349416,-1.598486,-9.841119,"F","orange"
"18682",289.497951,0.48604,-1.643977,-9.761658,"F","orange"
"18683",289.531285,0.516717,-1.51723,-9.703148,"F","orange"
"18684",289.564893,0.425884,-1.562572,-9.826603,"F","orange"
"18685",289.597948,0.394608,-1.50032,-10.032063,"F","orange"
"18686",289.631301,0.438155,-1.748877,-9.680402,"F","orange"
"18687",289.664616,0.452221,-1.573945,-9.801463,"F","orange"
"18688",289.697947,0.430972,-1.574992,-9.861021,"F","orange"
"18689",289.731521,0.344328,-1.536833,-9.866558,"F","orange"
"18690",289.764614,0.342982,-1.514536,-9.865511,"F","orange"
"18691",289.797959,0.384133,-1.495981,-9.822563,"F","orange"
"18692",289.831322,0.382487,-1.450938,-9.66439,"F","orange"
"18693",289.864747,0.287015,-1.37058,-9.793832,"F","orange"
"18694",289.897956,0.490979,-1.384497,-9.916539,"F","orange"
"18695",289.931309,0.445487,-1.392128,-9.787996,"F","orange"
"18696",289.978844,0.408525,-1.376865,-9.874639,"F","orange"
"18697",289.998182,0.483796,-1.39976,-9.784404,"F","orange"
"18698",290.031253,0.340587,-1.276604,-9.77767,"F","orange"
"18699",290.064647,0.357796,-1.234255,-9.852941,"F","orange"
"18700",290.09795,0.433665,-1.356813,-9.578495,"F","orange"
"18701",290.131227,0.428577,-1.224977,-9.638652,"F","orange"
"18702",290.164623,0.384133,-1.521121,-9.810143,"F","orange"
"18703",290.197925,0.380991,-1.426845,-9.46746,"F","orange"
"18704",290.231231,0.334602,-1.275556,-9.624885,"F","orange"
"18705",290.264772,0.312604,-1.375817,-9.834684,"F","orange"
"18706",290.298052,0.399696,-1.326435,-9.269782,"F","orange"
"18707",290.331284,0.344328,-1.308179,-9.655113,"F","orange"
"18708",290.364624,0.456261,-1.331373,-9.506218,"F","orange"
"18709",290.397937,0.444888,-1.326435,-9.65212,"F","orange"
"18710",290.431267,0.340288,-1.315661,-9.504272,"F","orange"
"18711",290.46526,0.383086,-1.314464,-9.824808,"F","orange"
"18712",290.498056,0.49891,-1.640236,-9.668132,"F","orange"
"18713",290.531287,0.449527,-1.381803,-9.410596,"F","orange"
"18714",290.564587,0.412416,-1.25296,-9.886161,"F","orange"
"18715",290.597891,0.548142,-1.523964,-9.628326,"F","orange"
"18716",290.631236,0.404036,-1.58861,-9.445463,"F","orange"
"18717",290.664652,0.434563,-1.787485,-9.861919,"F","orange"
"18718",290.697915,0.470328,-1.499273,-9.879727,"F","orange"
"18719",290.731318,0.455214,-1.254906,-10.091471,"F","orange"
"18720",290.764613,0.471375,-1.42056,-9.731879,"F","orange"
"18721",290.798279,0.341336,-1.683633,-9.67726,"F","orange"
"18722",290.831351,0.355402,-1.690816,-9.780813,"F","orange"
"18723",290.864503,0.387575,-1.654003,-9.50532,"F","orange"
"18724",290.897968,0.302728,-1.596092,-9.499933,"F","orange"
"18725",290.931274,0.395207,-1.761746,-10.023982,"F","orange"
"18726",290.964577,0.444589,-1.820855,-9.927163,"F","orange"
"18727",290.998122,0.375903,-1.73511,-9.576251,"F","orange"
"18728",291.033418,0.357198,-1.664927,-9.93704,"F","orange"
"18729",291.064597,0.346723,-1.694706,-9.993455,"F","orange"
"18730",291.098003,0.403737,-1.759951,-9.937938,"F","orange"
"18731",291.131255,0.365278,-1.644127,-9.933448,"F","orange"
"18732",291.164634,0.367074,-1.678395,-9.944223,"F","orange"
"18733",291.197984,0.327419,-1.759951,-9.793832,"F","orange"
"18734",291.231219,0.375454,-1.849736,-9.578944,"F","orange"
"18735",291.264733,0.44444,-1.741245,-9.5137,"F","orange"
"18736",291.297903,0.341186,-1.643528,-9.70659,"F","orange"
"18737",291.3313,0.296443,-1.588011,-9.61411,"F","orange"
"18738",291.364604,0.368271,-1.740347,-9.550662,"F","orange"
"18739",291.397941,0.443841,-1.539377,-9.48841,"F","orange"
"18740",291.431283,0.36483,-1.72269,-9.6183,"F","orange"
"18741",291.464575,0.370516,-1.650562,-9.396081,"F","orange"
"18742",291.497989,0.371414,-1.426546,-9.623538,"F","orange"
"18743",291.531241,0.415708,-1.486852,-9.514747,"F","orange"
"18744",291.564647,0.357796,-1.633502,-9.308091,"F","orange"
"18745",291.597946,0.396255,-1.546261,-9.348943,"F","orange"
"18746",291.631178,0.445188,-1.442259,-9.762556,"F","orange"
"18747",291.664594,0.307067,-1.439266,-9.794729,"F","orange"
"18748",291.697884,0.470477,-1.390632,-9.986422,"F","orange"
"18749",291.731332,0.413912,-1.465603,-10.037151,"F","orange"
"18750",291.764541,0.359143,-1.526059,-9.594657,"F","orange"
"18751",291.798051,0.294497,-1.495532,-9.687286,"F","orange"
"18752",291.831231,0.33954,-1.430287,-9.901425,"F","orange"
"18753",291.864631,0.304673,-1.385843,-9.732628,"F","orange"
"18754",291.898002,0.344927,-1.487451,-9.767794,"F","orange"
"18755",291.931256,0.36887,-1.532344,-9.562035,"F","orange"
"18756",291.964635,0.401342,-1.524562,-9.694768,"F","orange"
"18757",291.997906,0.360191,-1.490743,-9.75268,"F","orange"
"18758",292.031383,0.442793,-1.488199,-9.617253,"F","orange"
"18759",292.064819,0.447732,-1.640536,-9.915791,"F","orange"
"18760",292.102229,0.346274,-1.749027,-9.642842,"F","orange"
"18761",292.131269,0.38548,-1.709671,-9.546921,"F","orange"
"18762",292.164596,0.387575,-1.650711,-9.862967,"F","orange"
"18763",292.197937,0.302279,-1.655949,-9.964425,"F","orange"
"18764",292.231296,0.354354,-1.680341,-9.828698,"F","orange"
"18765",292.264591,0.33939,-1.6344,-9.908907,"F","orange"
"18766",292.298048,0.387276,-1.888494,-9.762107,"F","orange"
"18767",292.331238,0.238082,-1.6974,-9.748789,"F","orange"
"18768",292.364587,0.346573,-1.651759,-9.904867,"F","orange"
"18769",292.397942,0.361687,-1.70144,-9.644189,"F","orange"
"18770",292.431245,0.325773,-1.698597,-9.584182,"F","orange"
"18771",292.464651,0.317991,-1.708773,-9.630421,"F","orange"
"18772",292.497901,0.340587,-1.683334,-9.471201,"F","orange"
"18773",292.531254,0.301979,-1.675103,-9.753428,"F","orange"
"18774",292.564625,0.199025,-1.745585,-9.55156,"F","orange"
"18775",292.59794,0.308863,-1.543417,-9.866408,"F","orange"
"18776",292.631283,0.317093,-1.627517,-9.957242,"F","orange"
"18777",292.664639,0.357497,-1.622279,-9.676362,"F","orange"
"18778",292.698071,0.262174,-1.599384,-9.842615,"F","orange"
"18779",292.731345,0.314549,-1.587712,-9.955596,"F","orange"
"18780",292.764755,0.387875,-1.486403,-9.654664,"F","orange"
"18781",292.798056,0.37306,-1.484458,-9.743252,"F","orange"
"18782",292.831254,0.363183,-1.498375,-9.804905,"F","orange"
"18783",292.864712,0.376651,-1.65116,-9.6183,"F","orange"
"18784",292.897967,0.254692,-1.786737,-9.343706,"F","orange"
"18785",292.931481,0.242422,-1.708773,-9.574006,"F","orange"
"18786",292.964646,0.300782,-1.983966,-9.419126,"F","orange"
"18787",292.997921,0.273398,-1.944161,-9.269183,"F","orange"
"18788",293.03128,0.303476,-1.884753,-9.486764,"F","orange"
"18789",293.064643,0.346124,-1.615396,-9.329938,"F","orange"
"18790",293.098056,0.389221,-1.746632,-9.197205,"F","orange"
"18791",293.131271,0.376801,-1.725383,-9.205884,"F","orange"
"18792",293.164603,0.347172,-1.562572,-9.30839,"F","orange"
"18793",293.198041,0.386378,-1.537432,-9.49709,"F","orange"
"18794",293.23124,0.360789,-1.537581,-9.601989,"F","orange"
"18795",293.264587,0.420497,-1.516332,-9.589868,"F","orange"
"18796",293.30371,0.309911,-1.378361,-9.895439,"F","orange"
"18797",293.331245,0.343431,-1.446898,-9.936292,"F","orange"
"18798",293.36465,0.383236,-1.73107,-9.768692,"F","orange"
"18799",293.397909,0.315747,-1.530398,-9.749088,"F","orange"
"18800",293.431293,0.304673,-1.415173,-9.991959,"F","orange"
"18801",293.464623,0.351212,-1.511394,-9.981783,"F","orange"
"18802",293.497922,0.323678,-1.235303,-9.531807,"F","orange"
"18803",293.531502,0.267412,-1.107059,-9.788744,"F","orange"
"18804",293.56483,0.244517,-1.135191,-9.824209,"F","orange"
"18805",293.597955,0.303626,-1.259245,-9.711827,"F","orange"
"18806",293.631247,0.270255,-1.228569,-9.736219,"F","orange"
"18807",293.664596,0.331459,-1.277053,-9.763304,"F","orange"
"18808",293.697954,0.348967,-1.271217,-9.620844,"F","orange"
"18809",293.731272,0.352858,-1.359207,-9.339516,"F","orange"
"18810",293.76462,0.392663,-1.604771,-9.615756,"F","orange"
"18811",293.797913,0.264269,-1.488498,-9.87838,"F","orange"
"18812",293.831538,0.430672,-1.674654,-9.871347,"F","orange"
"18813",293.864796,0.395357,-1.677497,-9.72739,"F","orange"
"18814",293.897904,0.362286,-1.733913,-9.859076,"F","orange"
"18815",293.93125,0.31425,-1.808285,-9.986572,"F","orange"
"18816",293.964635,0.298837,-1.763243,-9.739062,"F","orange"
"18817",293.997989,0.246761,-1.838064,-9.850696,"F","orange"
"18818",294.031289,0.290607,-1.664329,-9.816577,"F","orange"
"18819",294.064597,0.220424,-1.659989,-9.667383,"F","orange"
"18820",294.098083,0.245265,-1.598935,-9.609172,"F","orange"
"18821",294.131282,0.389221,-1.660288,-9.830045,"F","orange"
"18822",294.164567,0.398649,-1.481914,-9.615457,"F","orange"
"18823",294.197941,0.34373,-1.457522,-9.428404,"F","orange"
"18824",294.231279,0.321433,-1.481316,-9.481078,"F","orange"
"18825",294.26468,0.364979,-1.388687,-9.418078,"F","orange"
"18826",294.297917,0.322929,-1.355615,-9.447259,"F","orange"
"18827",294.331285,0.300483,-1.430138,-9.831691,"F","orange"
"18828",294.3714,0.347621,-1.534888,-9.708385,"F","orange"
"18829",294.397909,0.33101,-1.572448,-9.419425,"F","orange"
"18830",294.431295,0.361687,-1.484159,-9.732478,"F","orange"
"18831",294.464578,0.334302,-1.598336,-9.863116,"F","orange"
"18832",294.497956,0.277737,-1.544315,-9.987918,"F","orange"
"18833",294.531289,0.306918,-1.469045,-10.188889,"F","orange"
"18834",294.564679,0.271003,-1.380007,-9.777072,"F","orange"
"18835",294.597918,0.317393,-1.393625,-9.50936,"F","orange"
"18836",294.631251,0.253495,-1.372824,-9.75657,"F","orange"
"18837",294.664892,0.354803,-1.376865,-9.808347,"F","orange"
"18838",294.69799,0.33101,-1.208816,-9.60603,"F","orange"
"18839",294.73139,0.34358,-1.259245,-9.718711,"F","orange"
"18840",294.764553,0.363483,-1.24039,-9.615308,"F","orange"
"18841",294.797899,0.367673,-1.21136,-9.444864,"F","orange"
"18842",294.831248,0.338043,-1.192505,-9.783207,"F","orange"
"18843",294.864669,0.303177,-1.189961,-9.81134,"F","orange"
"18844",294.897899,0.310808,-1.338855,-9.741756,"F","orange"
"18845",294.931254,0.379943,-1.153597,-9.740708,"F","orange"
"18846",294.96456,0.23464,-1.250117,-9.651072,"F","orange"
"18847",294.997937,0.305122,-1.534139,-9.408351,"F","orange"
"18848",295.031244,0.361837,-1.494185,-9.604533,"F","orange"
"18849",295.064563,0.352259,-1.449292,-9.905465,"F","orange"
"18850",295.098006,0.263521,-1.444653,-9.790689,"F","orange"
"18851",295.131262,0.462546,-1.534289,-9.385157,"F","orange"
"18852",295.164787,0.417354,-1.475629,-9.529113,"F","orange"
"18853",295.197972,0.368271,-1.411582,-9.596453,"F","orange"
"18854",295.23126,0.156078,-1.267925,-9.888556,"F","orange"
"18855",295.264585,0.296293,-1.390333,-9.869252,"F","orange"
"18856",295.29799,0.313502,-1.388537,-9.686089,"F","orange"
"18857",295.331366,0.317243,-1.392577,-9.621293,"F","orange"
"18858",295.364904,0.203514,-1.322095,-10.088628,"F","orange"
"18859",295.397945,0.290607,-1.183077,-9.71467,"F","orange"
"18860",295.431283,0.375903,-1.259096,-9.612464,"F","orange"
"18861",295.472735,0.24721,-1.146265,-9.858627,"F","orange"
"18862",295.498053,0.312604,-1.254307,-9.698359,"F","orange"
"18863",295.5313,0.288512,-1.325388,-9.905316,"F","orange"
"18864",295.564626,0.301381,-1.372375,-9.881073,"F","orange"
"18865",295.597926,0.361388,-1.27391,-9.774528,"F","orange"
"18866",295.631256,0.307516,-1.31162,-9.729784,"F","orange"
"18867",295.664658,0.224315,-1.304886,-9.755822,"F","orange"
"18868",295.697891,0.260379,-1.248621,-9.841418,"F","orange"
"18869",295.731286,0.397152,-1.410983,-9.762855,"F","orange"
"18870",295.764652,0.394459,-1.217495,-9.716765,"F","orange"
"18871",295.798047,0.343281,-1.365941,-9.832589,"F","orange"
"18872",295.831379,0.263821,-1.151502,-9.745497,"F","orange"
"18873",295.864613,0.294946,-1.255205,-9.762407,"F","orange"
"18874",295.897947,0.293899,-1.28229,-9.74849,"F","orange"
"18875",295.931581,0.298089,-1.457971,-10.030417,"F","orange"
"18876",295.964805,0.267562,-1.342447,-10.003182,"F","orange"
"18877",295.997962,0.250053,-1.234255,-9.77363,"F","orange"
"18878",296.031327,0.290906,-1.242635,-9.648379,"F","orange"
"18879",296.064818,0.24721,-1.2362,-9.710331,"F","orange"
"18880",296.097974,0.256937,-1.247723,-9.264245,"F","orange"
"18881",296.131423,0.254243,-1.337509,-9.303302,"F","orange"
"18882",296.164629,0.281329,-1.4038,-9.26634,"F","orange"
"18883",296.197958,0.350763,-1.388537,-9.39653,"F","orange"
"18884",296.231306,0.272201,-1.438518,-9.254219,"F","orange"
"18885",296.264824,0.39386,-1.531296,-8.984712,"F","orange"
"18886",296.297904,0.24302,-1.385694,-9.394883,"F","orange"
"18887",296.331252,0.326521,-1.216448,-9.440076,"F","orange"
"18888",296.364811,0.316345,-1.273162,-9.315722,"F","orange"
"18889",296.397962,0.24302,-1.189961,-9.489308,"F","orange"
"18890",296.431399,0.239129,-1.287079,-9.604982,"F","orange"
"18891",296.46462,0.355851,-1.539676,-9.489757,"F","orange"
"18892",296.497955,0.362435,-1.458121,-9.457135,"F","orange"
"18893",296.535169,0.34358,-1.2992,-9.708086,"F","orange"
"18894",296.5646,0.362585,-1.526358,-10.047177,"F","orange"
"18895",296.597924,0.419748,-1.397964,-9.7862,"F","orange"
"18896",296.631269,0.359891,-1.427594,-10.009766,"F","orange"
