time_tick,lac_X_value,lac_Y_value,lac_Z_value
254.654023,-0.011119,-0.018564,-0.734040
254.694031,-0.140364,-0.015035,0.285826
254.734072,0.096367,-0.413879,0.382359
254.764101,0.046044,-0.408000,-0.244110
254.794099,-0.135279,-0.328505,0.433688
254.834157,-0.179009,-0.094117,0.977102
254.854158,-0.131539,-0.207022,0.234270
254.884178,-0.103958,-0.086354,-0.354981
254.914216,-0.136410,-0.073436,0.603850
254.964256,-0.049504,-0.185245,-0.141474
254.994279,-0.040493,-0.073680,-0.654502
255.024300,-0.112666,-0.056483,-0.115112
255.064329,-0.134717,-0.071755,0.420474
255.094352,-0.132865,-0.094514,-0.191014
255.124360,-0.128276,0.239352,-0.288743
255.154397,-0.156282,0.172029,0.125150
255.184419,-0.097450,0.049405,0.425361
255.214442,-0.021355,-0.113327,0.019717
255.254459,0.202553,0.329183,-0.156697
255.284488,0.275166,0.502309,0.342744
255.314517,0.205791,0.552733,0.154679
255.364554,0.064996,0.449353,-0.001166
255.394576,0.126952,0.309047,0.608115
255.424593,0.114732,0.000671,0.633330
255.454622,-0.004038,-0.037731,0.032845
255.484620,-0.055103,0.179269,0.133309
255.524674,-0.026591,-0.046301,0.686593
255.554698,-0.024934,-0.246560,0.282187
255.584720,-0.044774,-0.391942,-0.094550
255.634757,-0.054719,-0.454778,0.183298
255.664779,-0.043177,-0.547552,-0.103521
255.694802,-0.024879,-0.350899,-1.133897
255.724824,-0.019849,-0.215749,-0.830078
255.754820,0.029937,-0.434289,-0.004776
255.784853,-0.091360,-0.442058,-0.714850
255.814882,-0.203621,-0.108964,-1.160357
255.874929,0.047698,0.231168,-0.004584
255.894933,0.116002,0.125688,0.085488
255.934959,0.057169,0.359269,-0.359273
255.964997,0.042442,0.399071,0.212358
255.995027,0.128372,0.330114,0.467745
256.025050,0.144470,0.274251,0.627059
256.055073,0.114733,0.360401,0.503867
256.085084,-0.039225,0.467746,0.970630
256.115117,-0.090408,0.159384,0.804915
256.165155,0.048291,-0.142703,0.373230
256.195179,0.067772,0.103961,0.017506
256.215187,-0.105833,0.208166,0.371343
256.245213,-0.138275,-0.166849,0.238715
256.295253,0.010820,0.074670,-0.227463
256.325274,0.073369,-0.011147,-0.304194
256.355297,0.023854,-0.030584,-0.333787
256.385320,0.017156,-0.118921,0.047360
256.415342,-0.035447,0.017616,-0.391611
256.455356,-0.172810,0.165450,-0.503646
256.485365,-0.095869,-0.061095,0.393986
256.515418,-0.004605,-0.296671,0.664893
256.565455,-0.163943,-0.000908,-0.409286
256.595477,-0.042684,0.150261,0.471810
256.625500,0.155354,0.039324,0.700641
256.655522,0.135566,-0.010433,-0.180232
256.685544,0.044114,0.053109,0.049515
256.725575,0.095463,0.054628,0.716868
256.755598,0.010104,-0.048766,-0.086696
256.785599,-0.138353,-0.291958,-0.656091
256.835634,-0.148779,-0.155540,0.792157
256.865664,-0.033444,-0.072352,0.135584
256.895692,-0.094515,0.137279,-0.801504
256.935733,-0.130342,0.154347,-0.222465
256.965756,0.126363,0.056963,0.165532
256.995778,0.140476,-0.154589,-0.513629
257.015780,0.131094,-0.125625,-0.389570
257.045808,0.185286,0.210377,0.424850
257.105843,-0.069356,0.013631,-0.992999
257.135865,-0.094550,-0.106550,0.840673
257.165895,0.010487,0.164442,0.617547
257.195919,-0.061016,-0.082357,-0.649144
257.225923,-0.028133,-0.014695,-0.739107
257.255891,0.009350,0.093522,0.963734
257.285914,0.187322,-0.101239,0.693347
257.315937,0.298211,-0.259584,-0.344178
257.345959,0.222242,-0.230511,-0.411845
257.406004,-0.174948,-0.349456,0.890637
257.436027,-0.188030,-0.615923,-0.318678
257.466049,-0.149065,-0.253096,-0.408440
257.496072,-0.045695,0.052804,0.229540
257.526086,-0.119747,-0.044612,0.121147
257.556117,-0.148216,-0.183776,-0.545519
257.586140,-0.038934,-0.143846,-0.732425
257.616162,0.208709,-0.019994,-0.473137
257.656173,0.169368,-0.166673,0.117119
257.686201,-0.008670,0.275291,-0.334925
257.716231,-0.120985,0.569187,-0.801312
257.766274,0.121910,0.206544,0.632199
257.796296,0.103579,0.013984,0.413767
257.826320,-0.013226,0.159067,-0.206786
257.856342,-0.012560,0.463538,0.084720
257.886365,-0.029167,0.308684,1.015256
257.926395,0.054192,0.194447,0.181164
257.956417,0.169418,0.258523,0.405617
257.986440,0.163286,0.032651,0.136529
258.036473,-0.145399,-0.151429,0.104402
258.066476,-0.056033,-0.237189,0.358946
258.096508,0.005888,-0.174088,0.322600
258.126539,0.052478,-0.019225,-0.511654
258.156567,0.000161,-0.107749,-0.446216
258.186567,-0.074366,-0.173556,0.245107
258.216595,0.025577,-0.130057,-0.173958
258.246624,0.044923,-0.230001,-0.760718
258.296660,-0.176989,-0.122572,1.023576
258.336701,-0.178893,-0.163193,-0.534221
258.366711,-0.109721,0.406654,-0.484094
258.396740,0.049883,0.024354,0.632294
258.426771,0.029438,-0.008505,0.448599
258.456770,-0.015219,-0.055178,0.549359
258.486812,0.210268,-0.112211,-0.027936
258.516837,0.255391,0.217292,-0.039256
258.546860,0.126193,0.149175,0.276894
258.596898,0.019877,0.161310,0.483256
258.636927,0.021641,0.199228,-0.295412
258.666950,-0.022525,0.118425,0.005108
258.696972,-0.041982,-0.015947,-0.329202
258.726995,-0.114186,0.136143,-0.367927
258.757017,-0.049231,-0.041953,-0.581927
258.787040,0.043720,-0.222187,-0.320686
258.817063,-0.002284,-0.443318,-0.346398
258.847084,-0.134753,-0.065376,-0.900785
258.887100,-0.210895,-0.009337,-0.344528
258.917128,-0.148771,-0.095040,-0.132924
258.947157,0.020079,-0.034910,0.092269
258.997197,0.188689,-0.036361,-0.617546
259.027221,0.095720,0.123766,0.142173
259.057243,0.116146,0.128361,1.423129
259.087265,0.112964,-0.030921,-0.075877
259.127297,0.146582,0.617153,0.518441
259.157301,0.340520,0.133998,1.391769
259.187342,0.262023,-0.283492,-0.009851
259.217364,-0.128692,-0.383490,0.054440
259.267401,-0.111624,0.382248,1.064911
259.297402,0.168595,0.053357,-0.398101
259.327442,0.230385,-0.001139,-0.716384
259.357462,-0.135027,-0.144080,0.544220
259.397498,-0.182419,-0.292452,0.032829
259.427522,0.093705,0.006182,-0.480600
259.457519,0.251315,0.065083,-0.756115
259.497574,-0.176113,0.014805,-1.437560
259.537579,-0.499381,-0.154516,0.678617
259.567626,-0.154787,-0.492918,-0.126356
259.597649,0.058961,-0.322901,-1.610849
259.627667,0.175321,0.325303,-1.355852
259.657697,-0.064771,0.330111,0.733486
259.687695,-0.161971,-0.042255,0.898470
259.717724,-0.008983,-0.160128,-0.866122
259.757769,0.500351,0.442990,-0.143603
259.797776,0.163923,0.318206,1.355005
259.827824,-0.116792,0.083884,0.747136
259.857834,0.063711,0.221893,0.909060
259.887869,0.182495,0.084512,1.005320
259.927897,-0.109626,-0.156651,-0.557888
259.957909,-0.284273,0.318691,1.092998
259.987942,-0.158793,0.218917,2.686450
260.027974,0.125502,-0.652438,-1.810063
260.057986,0.185861,-0.051138,-1.509787
260.087996,-0.120448,0.019506,0.185482
260.138055,-0.233068,-0.062621,0.637747
260.168077,0.185845,-0.223948,-1.596361
260.198101,0.427896,0.025036,-1.894441
260.228123,0.161071,-0.019530,-0.544100
260.258146,-0.172752,-0.184518,0.687811
260.288159,-0.156051,-0.354132,-0.312409
260.318190,0.136189,0.173316,-1.044039
260.358221,0.121869,0.224138,0.158492
260.398253,-0.181229,-0.463149,0.392428
260.428275,-0.139550,-0.117326,-0.326215
260.458297,0.167540,0.371746,0.697061
260.498326,0.181901,0.322680,0.276512
260.528349,-0.128791,0.127873,0.298135
260.558356,-0.084999,0.096558,0.643952
260.598403,0.121761,0.063872,0.911073
260.618389,0.117218,0.091298,0.409252
260.648419,-0.097518,0.174934,0.128521
260.698471,-0.127479,0.163998,0.164308
260.738498,0.105092,0.110727,0.245370
260.768515,0.105166,0.190528,-0.292237
260.798537,-0.010294,0.244104,-0.692044
260.828564,-0.034546,0.177434,-0.514367
260.858600,0.032500,0.112960,0.001190
260.888592,-0.041147,0.117616,-0.240093
260.928651,-0.090514,0.078433,-1.062231
260.958674,-0.115195,0.037705,-0.479746
260.978680,-0.035089,0.062000,0.555095
261.038734,0.208432,-0.086441,-0.826384
261.068755,0.121734,0.270340,-0.191094
261.098779,0.111642,0.022049,0.874023
261.128800,-0.079711,-0.174594,0.594316
261.158823,-0.098227,0.013239,0.148336
261.188847,-0.081936,0.007094,0.534859
261.218854,-0.061907,0.159179,0.908630
261.248892,-0.106744,-0.058340,0.668001
261.288924,-0.012664,-0.077043,-0.320040
261.338959,0.073940,-0.156747,0.527135
261.368981,0.003150,-0.174454,-0.395027
261.399005,-0.169620,-0.150968,-0.428122
261.419021,-0.167721,-0.005592,-0.120472
261.459049,-0.151996,-0.064472,-0.150322
261.489072,-0.092582,-0.080531,-0.953107
261.529098,-0.022725,-0.004065,-0.651408
261.559125,0.054483,-0.146683,0.254111
261.599140,0.112194,-0.394422,-0.028046
261.629171,0.038091,-0.096244,-0.884354
261.659175,0.105207,0.317174,-0.667379
261.689209,0.115821,-0.065595,0.701695
261.719230,0.079733,-0.278432,0.206723
261.759260,-0.034691,-0.038431,-0.069722
261.789289,-0.006930,0.264467,0.087301
261.819309,-0.033186,0.100938,0.872787
261.859351,-0.099782,0.066781,0.475132
261.879340,-0.064871,0.183938,0.244365
261.929398,0.094515,0.147826,0.747772
261.969433,0.136850,-0.271080,0.476183
261.989451,0.032249,-0.176995,-0.140061
262.029479,-0.019896,0.282719,0.160743
262.059502,0.002320,0.072057,0.773765
262.089524,-0.011029,-0.224871,0.381375
262.119547,-0.067404,0.014257,-0.694729
262.159560,-0.114074,0.345072,0.482615
262.189599,-0.032983,0.140054,0.556112
262.229631,-0.092537,0.060160,-1.184577
262.259595,-0.098644,0.611999,-0.970278
262.289618,-0.100083,0.305840,0.622103
262.319640,-0.018206,-0.233527,0.187810
262.359669,-0.004596,-0.214566,-1.125375
262.399700,-0.038867,-0.069510,0.488993
262.429721,-0.023266,-0.227008,0.140801
262.459745,0.125610,-0.011458,-0.691613
262.489761,0.277168,0.242145,-0.595084
262.529799,0.055933,-0.035899,0.788952
262.559821,-0.028592,-0.242333,0.135645
262.589844,0.086844,0.040618,-0.476933
262.619860,0.208539,0.152948,0.115181
262.659896,-0.027619,-0.049712,0.914219
262.689894,-0.168752,-0.112781,-0.081023
262.719923,-0.058256,0.243773,-0.460878
262.759972,0.084145,0.127762,0.894136
262.789995,-0.071224,0.221429,0.515687
262.830004,-0.001673,0.394173,-0.310246
262.860034,0.060624,0.100515,0.060946
262.890064,-0.111316,0.044465,0.470340
262.920092,-0.202276,-0.006453,0.279005
262.960121,-0.037128,0.620757,-0.138753
262.990144,0.114600,0.256472,0.122263
263.020167,-0.028295,-0.076194,-0.435738
263.060197,-0.064377,-0.120761,-0.079369
263.090220,0.261378,-0.049457,-0.590080
263.130251,0.316437,0.073606,-0.047077
263.160273,0.045801,-0.186028,-0.365334
263.190296,-0.148029,-0.246470,-0.514536
263.230324,0.018497,-0.483901,-0.084565
263.250341,0.242502,-0.406617,-0.125804
263.290369,-0.030528,-0.169243,-0.330538
263.330373,-0.196781,0.103514,-0.260100
263.360396,-0.072316,0.094451,0.483323
263.390448,0.167515,-0.079855,0.208836
263.430476,-0.023135,-0.032297,-0.638899
263.460500,-0.168292,0.407696,0.450278
263.490497,-0.074021,0.456877,1.081774
263.520538,0.003841,0.053851,0.304225
263.570577,-0.074010,0.747783,0.574626
263.600605,-0.071493,0.619791,0.999985
263.630626,-0.008038,-0.038183,0.565300
263.660649,-0.018398,-0.742306,0.000808
263.690672,0.106804,-0.753746,0.196004
263.730701,0.126128,-0.080518,0.955691
263.760699,0.039844,0.613589,0.123608
263.790728,-0.121952,0.490043,-0.548298
263.820758,-0.049911,0.189242,-0.499326
263.860793,-0.008260,-0.662653,0.360222
263.890822,-0.066478,-0.829582,-0.491397
263.920821,-0.011701,-0.421027,-1.028429
263.960876,0.190900,0.094474,-0.130118
263.990898,0.269987,-0.225690,-0.363002
264.030928,-0.041373,-0.194277,-1.380680
264.060951,-0.167564,0.259637,-0.081076
264.090970,-0.146386,0.175949,0.776502
264.131003,-0.130761,0.407615,-0.634754
264.161026,-0.086851,0.589767,-0.367723
264.191048,-0.097625,0.355755,0.947283
264.221070,-0.110177,0.111253,2.060799
264.261094,0.141029,-0.028616,-0.043132
264.291123,0.216566,0.025362,-0.659791
264.331155,0.137660,-0.080142,1.099744
264.361178,0.201481,-0.188871,1.353942
264.391200,0.220879,-0.165241,-0.007617
264.421223,-0.034800,-0.210073,-1.206702
264.451245,-0.178271,-0.018122,-0.530014
264.491274,-0.161436,-0.529651,0.833721
264.531304,0.226995,-0.176168,-0.663964
264.561328,0.186531,-0.010121,-0.919178
264.591350,-0.080225,0.058115,0.559266
264.631381,-0.088637,-0.293404,-0.070109
264.661404,0.225912,0.314830,-1.044529
264.691427,0.392106,0.640536,0.073792
264.721449,0.080701,0.229403,1.082308
264.751471,-0.166709,-0.276021,0.018426
264.791493,0.074644,0.206193,-0.118562
264.831531,0.101918,0.578344,0.751919
264.861554,-0.263998,0.066780,0.332075
264.891576,-0.339520,-0.213986,-0.377973
264.931598,-0.044033,0.109584,0.292882
264.971616,-0.046786,-0.025397,0.369039
265.001631,0.017578,0.432338,-0.570705
265.021659,0.204497,0.607960,-0.145932
265.061686,0.463157,-0.402235,-0.276432
265.091711,0.292859,-0.886999,-0.140985
265.121748,0.079381,-0.962657,-0.321163
265.161780,-0.101211,0.085505,-0.229402
265.191802,-0.107783,0.072432,-0.365833
265.231833,-0.138055,-0.279769,-0.060165
265.261856,-0.199847,-0.721321,-0.324097
265.291879,-0.196806,-0.823998,-0.428983
265.321902,-0.135325,-0.200117,0.065007
265.351923,0.180655,0.343640,0.304243
265.401964,0.086538,-0.073116,-0.401066
265.431961,-0.159140,0.026453,0.540351
265.461991,-0.102784,0.415780,0.521076
265.492020,0.005149,0.641474,-0.053292
265.532060,0.031143,-0.144663,0.683665
265.562082,-0.036672,-0.430399,0.710001
265.592104,-0.099345,-0.297711,-0.843468
265.622128,-0.057204,0.567924,-0.392194
265.652150,0.094634,1.075680,1.444681
265.692178,0.071029,0.223850,-0.183617
265.732210,-0.111073,-0.187515,-0.864536
265.762232,-0.162958,-0.298408,1.254820
265.792254,-0.159652,-0.506604,0.695500
265.832284,-0.069443,-0.545007,-0.746444
265.872288,-0.021523,0.229979,0.149089
265.902328,-0.149919,0.185710,0.543558
265.932357,-0.110405,-0.414101,-0.360351
265.962355,0.188712,-0.525728,-0.704251
266.002413,0.201102,-0.018074,0.130513
266.032435,-0.033806,0.168055,-0.496682
266.062458,-0.150044,0.338555,-0.511834
266.092480,-0.066594,0.481221,0.138010
266.122502,0.028325,0.435220,0.051034
266.162524,-0.077608,0.042292,-0.537225
266.192555,-0.028336,0.152454,0.407126
266.222552,0.118977,-0.000357,0.761438
266.262587,0.098641,0.033909,-0.296723
266.292616,0.117317,0.207032,-0.302510
266.332658,-0.002453,0.340956,0.700287
266.362684,0.017904,0.103590,0.259706
266.392707,0.125034,-0.125294,-0.159378
266.422729,0.092951,-0.398426,0.290293
266.462756,-0.191125,-0.559475,0.105230
266.492782,-0.218585,-0.001942,-0.339538
266.522784,-0.177268,0.350458,-0.072382
266.562833,-0.167408,0.096453,0.489898
266.592856,-0.157096,-0.385331,-0.019345
266.632871,0.060727,0.077104,-0.423318
266.662911,-0.037641,-0.048402,-0.090219
266.692933,-0.135093,-0.171869,0.351350
266.722955,-0.095940,-0.181151,0.076519
266.752978,0.002618,0.005109,-0.583504
266.803015,0.168608,-0.317731,-0.159226
266.833037,0.025794,-0.418460,0.003093
266.863059,-0.108138,-0.084884,-0.124104
266.893082,-0.015231,0.357811,0.094420
266.923105,0.239911,0.491435,0.129973
266.953127,0.320712,0.204396,0.261394
266.993149,0.100095,-0.211050,0.004932
267.023181,-0.103699,-0.048280,0.605376
267.063212,-0.075957,0.342143,0.353630
267.093234,-0.021630,0.529725,0.365643
267.123257,0.018662,0.102790,0.619332
267.153279,-0.045987,-0.039009,0.391128
267.193308,-0.105520,-0.242968,0.155104
267.223331,-0.121286,-0.364550,0.206719
267.253354,-0.119667,-0.143919,0.241747
267.283302,-0.049259,-0.007358,-0.220821
267.323350,0.160097,0.040540,-0.781492
267.363363,-0.037567,-0.295949,-0.301088
267.403398,-0.187832,-0.350451,-0.437081
267.423421,-0.146899,-0.238926,-1.243022
267.453420,-0.101655,-0.150439,-1.145575
267.493456,-0.030807,-0.434700,0.294662
267.533507,-0.093342,-0.309363,-0.241559
267.563529,0.015289,-0.060981,-0.762024
267.583543,0.074721,0.123378,-0.547074
267.613553,-0.001947,0.161199,0.268204
267.663606,-0.035831,0.269181,0.284647
267.693628,0.222154,0.454131,0.415118
267.733657,0.077594,0.056737,0.212314
267.763680,-0.181990,0.164745,0.447032
267.793702,-0.164767,0.170423,0.872043
267.833709,0.235701,0.601830,0.160260
267.853747,0.268694,0.560928,0.488147
267.893756,0.061594,0.015049,0.023038
267.923786,-0.096851,-0.147741,0.073589
267.973837,-0.056549,-0.199883,-0.418872
267.993854,0.015511,0.086044,-0.602526
268.033883,0.008583,0.107680,0.207135
268.063905,-0.039838,-0.171767,0.240638
268.073915,-0.104984,-0.254077,-0.027048
268.123951,-0.065252,-0.055064,-0.761804
268.163967,0.213826,-0.334293,0.047439
268.183997,0.147194,-0.264935,0.458996
268.224027,0.036618,-0.091162,0.108571
268.254049,0.011317,-0.000501,-0.639075
268.294081,-0.011945,0.131071,-0.467357
268.314094,0.005888,-0.007977,0.696698
268.364124,-0.116970,-0.309589,-0.389989
268.394126,-0.176781,-0.097486,-0.825827
268.424155,-0.066426,0.087693,0.166487
268.454180,0.098546,-0.174716,0.499620
268.484204,0.079452,-0.240799,-0.877090
268.514239,0.028971,0.200646,-0.901320
268.564260,-0.053255,-0.179554,0.511880
268.594289,-0.047824,-0.257624,-0.220440
268.624328,0.052067,0.107063,-0.389056
268.654351,-0.002362,0.178635,-0.056163
268.694380,-0.214581,-0.231796,0.136892
268.724403,-0.074449,-0.086967,-0.082712
268.754411,0.135005,0.209067,-0.095046
268.784448,0.010265,-0.060684,0.093214
268.814470,-0.064971,-0.098523,-0.250363
268.854473,0.114896,0.271486,-0.586998
268.884500,0.138648,0.387347,-0.130293
268.914538,0.048749,0.164211,0.759444
268.964583,0.030559,0.338051,-0.536823
268.994606,0.196863,0.530151,-0.221124
269.024628,0.124521,0.405757,0.843509
269.054651,-0.076751,0.098419,0.773975
269.084674,-0.091705,0.017918,0.251985
269.114696,0.049537,-0.070574,0.256878
269.154712,-0.185162,-0.180393,0.486951
269.184743,-0.250211,-0.096380,0.443204
269.214771,-0.222001,0.039921,0.449349
269.264809,-0.001222,-0.198167,-0.226232
269.294832,0.038184,-0.263692,-0.629125
269.324854,0.114701,-0.233673,-0.315040
269.354877,0.203254,-0.228545,-0.494368
269.384878,0.098314,-0.035212,-0.736696
269.414917,-0.081817,0.048195,-0.421342
269.464956,-0.083388,-0.032669,-0.774677
269.504992,0.048731,-0.449283,-0.355254
269.534990,0.087375,-0.330045,0.644479
269.565019,0.029937,-0.101603,-0.401184
269.595059,-0.031760,0.449243,-1.340517
269.635090,0.171427,0.581629,0.794329
269.655103,0.303043,0.146338,0.924683
269.695119,0.065835,-0.135249,-0.299957
269.725156,0.038316,0.155721,0.011813
269.745170,0.011233,0.325061,0.677158
269.805215,-0.158697,0.146660,-0.122774
269.835238,-0.145741,0.335141,0.125123
269.865261,-0.145080,-0.159840,0.774369
269.895280,-0.101033,-0.383429,0.200144
269.925306,-0.047558,-0.216457,-0.310825
269.955328,-0.007423,0.094063,-0.473612
269.985351,-0.057795,-0.131733,0.021457
